"","rt","subject_id","img_duration","responded","condition","emotion","correct"
"3222",281,"5e91a0fe581be04cac939e55",1600,"long","blob","fear",TRUE
"3223",420,"5e91a0fe581be04cac939e55",1000,"long","blob","fear",TRUE
"3224",397,"5e91a0fe581be04cac939e55",1000,"long","blob","sad",TRUE
"3225",357,"5e91a0fe581be04cac939e55",400,"short","blob","fear",TRUE
"3226",364,"5e91a0fe581be04cac939e55",800,"long","blob","fear",FALSE
"3227",396,"5e91a0fe581be04cac939e55",1000,"short","blob","fear",TRUE
"3228",323,"5e91a0fe581be04cac939e55",400,"short","blob","sad",TRUE
"3229",674,"5e91a0fe581be04cac939e55",600,"short","blob","sad",TRUE
"3230",723,"5e91a0fe581be04cac939e55",1000,"short","blob","sad",TRUE
"3231",2090,"5e91a0fe581be04cac939e55",1400,"long","blob","sad",TRUE
"3232",279,"5e91a0fe581be04cac939e55",600,"short","blob","sad",TRUE
"3233",65,"5e91a0fe581be04cac939e55",400,"short","blob","fear",TRUE
"3234",1433,"5e91a0fe581be04cac939e55",800,"short","blob","fear",TRUE
"3235",54,"5e91a0fe581be04cac939e55",1400,"long","blob","sad",TRUE
"3236",559,"5e91a0fe581be04cac939e55",1400,"long","blob","fear",TRUE
"3237",1028.42,"5e71f2ebc600fa114640bf1b",400,"short","orig","sad",TRUE
"3238",1172.1,"5e71f2ebc600fa114640bf1b",400,"short","orig","fear",TRUE
"3239",680.32,"5e71f2ebc600fa114640bf1b",1000,"long","orig","sad",TRUE
"3240",697.8,"5e71f2ebc600fa114640bf1b",800,"short","orig","sad",TRUE
"3241",1224.74,"5e71f2ebc600fa114640bf1b",600,"short","orig","fear",TRUE
"3242",1089.05,"5e71f2ebc600fa114640bf1b",800,"short","orig","fear",TRUE
"3243",3081.12,"5e71f2ebc600fa114640bf1b",600,"short","orig","sad",TRUE
"3244",2064.02,"5e71f2ebc600fa114640bf1b",800,"short","orig","sad",TRUE
"3245",1589.94,"5e71f2ebc600fa114640bf1b",800,"short","orig","sad",TRUE
"3246",495.625,"5e71f2ebc600fa114640bf1b",1400,"long","orig","fear",TRUE
"3247",807.88,"5e71f2ebc600fa114640bf1b",1200,"long","orig","fear",TRUE
"3248",1072.73,"5e71f2ebc600fa114640bf1b",1000,"short","orig","fear",TRUE
"3249",608.265,"5e71f2ebc600fa114640bf1b",400,"short","orig","sad",TRUE
"3250",1002.96,"5e71f2ebc600fa114640bf1b",1000,"long","orig","sad",TRUE
"3251",462.55,"5e71f2ebc600fa114640bf1b",600,"short","orig","fear",TRUE
"3252",2132.68,"5e71f2ebc600fa114640bf1b",1000,"short","orig","sad",TRUE
"3253",773.475,"5e71f2ebc600fa114640bf1b",800,"short","orig","fear",TRUE
"3254",538.775,"5e71f2ebc600fa114640bf1b",800,"long","orig","fear",FALSE
"3255",694.63,"5e71f2ebc600fa114640bf1b",1000,"long","orig","sad",TRUE
"3256",1748.57,"5e71f2ebc600fa114640bf1b",800,"long","orig","fear",FALSE
"3257",1403.97,"5e90764e36e20a3821df1ef9",1600,"long","orig","sad",TRUE
"3258",906.395,"5e90764e36e20a3821df1ef9",800,"short","orig","fear",TRUE
"3259",641.605,"5e90764e36e20a3821df1ef9",600,"short","orig","sad",TRUE
"3260",735.65,"5e90764e36e20a3821df1ef9",1600,"long","orig","fear",TRUE
"3261",682.18,"5e90764e36e20a3821df1ef9",1200,"long","orig","fear",TRUE
"3262",365.14,"5e90764e36e20a3821df1ef9",400,"short","orig","sad",TRUE
"3263",736.025,"5e90764e36e20a3821df1ef9",800,"short","orig","sad",TRUE
"3264",549.7,"5e90764e36e20a3821df1ef9",800,"short","orig","sad",TRUE
"3265",1131.36,"5e90764e36e20a3821df1ef9",1000,"short","orig","fear",TRUE
"3266",659.33,"5e90764e36e20a3821df1ef9",400,"short","orig","sad",TRUE
"3267",380.22,"5e90764e36e20a3821df1ef9",400,"short","orig","fear",TRUE
"3268",473.945,"5e90764e36e20a3821df1ef9",1600,"long","orig","fear",TRUE
"3269",558.73,"5e90764e36e20a3821df1ef9",1400,"long","orig","fear",TRUE
"3270",909.55,"5e90764e36e20a3821df1ef9",1400,"long","orig","fear",TRUE
"3271",413.16,"5e90764e36e20a3821df1ef9",1200,"long","orig","sad",TRUE
"3272",3048.57,"5e90764e36e20a3821df1ef9",800,"short","orig","sad",TRUE
"3273",501.79,"5e90764e36e20a3821df1ef9",1200,"long","orig","fear",TRUE
"3274",336.885,"5e90764e36e20a3821df1ef9",400,"short","orig","sad",TRUE
"3275",361.82,"5e90764e36e20a3821df1ef9",1400,"long","orig","fear",TRUE
"3276",542.03,"5e90764e36e20a3821df1ef9",1200,"long","orig","sad",TRUE
"3277",578.245,"5c54b556114ab80001e4d91f",1200,"long","orig","fear",TRUE
"3278",508.64,"5c54b556114ab80001e4d91f",1400,"long","orig","sad",TRUE
"3279",623.62,"5c54b556114ab80001e4d91f",1200,"long","orig","sad",TRUE
"3280",557.19,"5c54b556114ab80001e4d91f",1400,"long","orig","fear",TRUE
"3281",554.36,"5c54b556114ab80001e4d91f",400,"short","orig","sad",TRUE
"3282",459.675,"5c54b556114ab80001e4d91f",1000,"long","orig","fear",TRUE
"3283",609.585,"5c54b556114ab80001e4d91f",1000,"long","orig","sad",TRUE
"3284",577.48,"5c54b556114ab80001e4d91f",1400,"long","orig","fear",TRUE
"3285",407.795,"5c54b556114ab80001e4d91f",400,"short","orig","sad",TRUE
"3286",337.82,"5c54b556114ab80001e4d91f",1000,"long","orig","fear",TRUE
"3287",268.205,"5c54b556114ab80001e4d91f",400,"short","orig","fear",TRUE
"3288",303.99,"5c54b556114ab80001e4d91f",1200,"long","orig","fear",TRUE
"3289",538.47,"5c54b556114ab80001e4d91f",1600,"long","orig","sad",TRUE
"3290",310.325,"5c54b556114ab80001e4d91f",400,"short","orig","sad",TRUE
"3291",391.045,"5c54b556114ab80001e4d91f",1400,"long","orig","fear",TRUE
"3292",480.76,"5c54b556114ab80001e4d91f",1200,"long","orig","sad",TRUE
"3293",378.62,"5c54b556114ab80001e4d91f",1600,"long","orig","sad",TRUE
"3294",350.985,"5c54b556114ab80001e4d91f",400,"short","orig","fear",TRUE
"3295",337.385,"5c54b556114ab80001e4d91f",400,"short","orig","sad",TRUE
"3296",329.84,"5c54b556114ab80001e4d91f",600,"short","orig","fear",TRUE
"3297",418.795,"5588e0b4fdf99b304ee56a0e",1600,"long","blob","fear",TRUE
"3298",722.3,"5588e0b4fdf99b304ee56a0e",1000,"long","blob","fear",TRUE
"3299",325.33,"5588e0b4fdf99b304ee56a0e",1000,"long","blob","fear",TRUE
"3300",412.67,"5588e0b4fdf99b304ee56a0e",1400,"long","blob","sad",TRUE
"3301",918.72,"5588e0b4fdf99b304ee56a0e",800,"long","blob","sad",FALSE
"3302",1863.25,"5588e0b4fdf99b304ee56a0e",800,"long","blob","sad",FALSE
"3303",406.795,"5588e0b4fdf99b304ee56a0e",400,"short","blob","sad",TRUE
"3304",394.02,"5588e0b4fdf99b304ee56a0e",400,"short","blob","sad",TRUE
"3305",540.64,"5588e0b4fdf99b304ee56a0e",400,"short","blob","fear",TRUE
"3306",459.47,"5588e0b4fdf99b304ee56a0e",1600,"long","blob","sad",TRUE
"3307",462.585,"5588e0b4fdf99b304ee56a0e",1000,"long","blob","sad",TRUE
"3308",525.69,"5588e0b4fdf99b304ee56a0e",1600,"long","blob","fear",TRUE
"3309",548.04,"5588e0b4fdf99b304ee56a0e",1600,"long","blob","fear",TRUE
"3310",672.19,"5588e0b4fdf99b304ee56a0e",1400,"long","blob","fear",TRUE
"3311",328.825,"5588e0b4fdf99b304ee56a0e",400,"short","blob","fear",TRUE
"3312",377.65,"5588e0b4fdf99b304ee56a0e",800,"short","blob","sad",TRUE
"3313",511.1,"5588e0b4fdf99b304ee56a0e",1400,"short","blob","sad",FALSE
"3314",318.97,"5588e0b4fdf99b304ee56a0e",600,"short","blob","fear",TRUE
"3315",1001.39,"5588e0b4fdf99b304ee56a0e",800,"short","blob","sad",TRUE
"3316",349.755,"5588e0b4fdf99b304ee56a0e",1000,"short","blob","fear",TRUE
"3317",1008.91,"5ccd196ce48e670017528756",1400,"long","orig","sad",TRUE
"3318",830.07,"5ccd196ce48e670017528756",1400,"long","orig","fear",TRUE
"3319",486.06,"5ccd196ce48e670017528756",1000,"long","orig","fear",TRUE
"3320",881.08,"5ccd196ce48e670017528756",800,"long","orig","fear",FALSE
"3321",683.11,"5ccd196ce48e670017528756",400,"short","orig","fear",TRUE
"3322",678.16,"5ccd196ce48e670017528756",600,"short","orig","fear",TRUE
"3323",584.375,"5ccd196ce48e670017528756",1000,"long","orig","fear",TRUE
"3324",369.41,"5ccd196ce48e670017528756",400,"short","orig","fear",TRUE
"3325",427.91,"5ccd196ce48e670017528756",1400,"long","orig","fear",TRUE
"3326",506.21,"5ccd196ce48e670017528756",600,"short","orig","sad",TRUE
"3327",842.63,"5ccd196ce48e670017528756",1000,"long","orig","fear",TRUE
"3328",504.89,"5ccd196ce48e670017528756",1400,"long","orig","sad",TRUE
"3329",338.11,"5ccd196ce48e670017528756",400,"short","orig","sad",TRUE
"3330",598.005,"5ccd196ce48e670017528756",1400,"long","orig","sad",TRUE
"3331",367.52,"5ccd196ce48e670017528756",600,"short","orig","sad",TRUE
"3332",410.55,"5ccd196ce48e670017528756",1000,"long","orig","fear",TRUE
"3333",377.63,"5ccd196ce48e670017528756",1200,"long","orig","sad",TRUE
"3334",424.36,"5ccd196ce48e670017528756",1200,"long","orig","sad",TRUE
"3335",382.285,"5ccd196ce48e670017528756",1600,"long","orig","sad",TRUE
"3336",322.4,"5ccd196ce48e670017528756",400,"short","orig","sad",TRUE
"3337",4436.22,"5e7654d52d882b1c6981c25e",1400,"long","orig","sad",TRUE
"3338",1001.24,"5e7654d52d882b1c6981c25e",400,"short","orig","sad",TRUE
"3339",1578.75,"5e7654d52d882b1c6981c25e",1000,"long","orig","fear",TRUE
"3340",1115.62,"5e7654d52d882b1c6981c25e",600,"long","orig","fear",FALSE
"3341",705.865,"5e7654d52d882b1c6981c25e",1400,"long","orig","fear",TRUE
"3342",587.91,"5e7654d52d882b1c6981c25e",1000,"long","orig","sad",TRUE
"3343",395.57,"5e7654d52d882b1c6981c25e",600,"short","orig","fear",TRUE
"3344",435.625,"5e7654d52d882b1c6981c25e",1400,"long","orig","fear",TRUE
"3345",1164.19,"5e7654d52d882b1c6981c25e",1200,"long","orig","fear",TRUE
"3346",1266.6,"5e7654d52d882b1c6981c25e",600,"short","orig","sad",TRUE
"3347",571.09,"5e7654d52d882b1c6981c25e",400,"short","orig","fear",TRUE
"3348",754.23,"5e7654d52d882b1c6981c25e",400,"short","orig","sad",TRUE
"3349",715.695,"5e7654d52d882b1c6981c25e",1600,"long","orig","sad",TRUE
"3350",426.925,"5e7654d52d882b1c6981c25e",1400,"long","orig","fear",TRUE
"3351",3380.03,"5e7654d52d882b1c6981c25e",800,"long","orig","sad",FALSE
"3352",963.28,"5e7654d52d882b1c6981c25e",800,"short","orig","sad",TRUE
"3353",354.04,"5e7654d52d882b1c6981c25e",1200,"long","orig","fear",TRUE
"3354",1008.88,"5e7654d52d882b1c6981c25e",600,"short","orig","sad",TRUE
"3355",545.86,"5e7654d52d882b1c6981c25e",400,"short","orig","sad",TRUE
"3356",370.495,"5e7654d52d882b1c6981c25e",1400,"long","orig","fear",TRUE
"3357",1278.94,"5d4de607e349a4001629b1f0",600,"short","blob","fear",TRUE
"3358",2638.97,"5d4de607e349a4001629b1f0",800,"long","blob","sad",FALSE
"3359",4156.55,"5d4de607e349a4001629b1f0",600,"short","blob","sad",TRUE
"3360",903.365,"5d4de607e349a4001629b1f0",1200,"long","blob","fear",TRUE
"3361",1179.1,"5d4de607e349a4001629b1f0",1200,"long","blob","fear",TRUE
"3362",1158.43,"5d4de607e349a4001629b1f0",600,"short","blob","sad",TRUE
"3363",563.64,"5d4de607e349a4001629b1f0",800,"long","blob","fear",FALSE
"3364",538.6,"5d4de607e349a4001629b1f0",600,"short","blob","sad",TRUE
"3365",1468.85,"5d4de607e349a4001629b1f0",800,"long","blob","fear",FALSE
"3366",553.315,"5d4de607e349a4001629b1f0",1000,"long","blob","fear",TRUE
"3367",112.225,"5d4de607e349a4001629b1f0",1600,"long","blob","sad",TRUE
"3368",248.345,"5d4de607e349a4001629b1f0",400,"short","blob","sad",TRUE
"3369",471.83,"5d4de607e349a4001629b1f0",1600,"long","blob","fear",TRUE
"3370",286.535,"5d4de607e349a4001629b1f0",1000,"short","blob","sad",TRUE
"3371",5071.26,"5d4de607e349a4001629b1f0",400,"short","blob","fear",TRUE
"3372",562.745,"5d4de607e349a4001629b1f0",1200,"long","blob","fear",TRUE
"3373",1183.78,"5d4de607e349a4001629b1f0",600,"short","blob","sad",TRUE
"3374",628.875,"5d4de607e349a4001629b1f0",1000,"long","blob","sad",TRUE
"3375",621.375,"5d4de607e349a4001629b1f0",600,"short","blob","fear",TRUE
"3376",958.28,"5d4de607e349a4001629b1f0",600,"short","blob","sad",TRUE
"3377",2634.22,"59cc44f13306be000195beca",1000,"long","blob","fear",TRUE
"3378",127.39,"59cc44f13306be000195beca",1200,"long","blob","sad",TRUE
"3379",1642.69,"59cc44f13306be000195beca",400,"short","blob","fear",TRUE
"3380",539.485,"59cc44f13306be000195beca",400,"short","blob","fear",TRUE
"3381",239.815,"59cc44f13306be000195beca",400,"short","blob","fear",TRUE
"3382",389.205,"59cc44f13306be000195beca",800,"short","blob","sad",TRUE
"3383",2889.8,"59cc44f13306be000195beca",800,"long","blob","sad",FALSE
"3384",44.035,"59cc44f13306be000195beca",1400,"long","blob","sad",TRUE
"3385",17.615,"59cc44f13306be000195beca",1600,"long","blob","fear",TRUE
"3386",332.68,"59cc44f13306be000195beca",1200,"long","blob","fear",TRUE
"3387",276.465,"59cc44f13306be000195beca",400,"short","blob","sad",TRUE
"3388",103.99,"59cc44f13306be000195beca",1000,"long","blob","fear",TRUE
"3389",306.225,"59cc44f13306be000195beca",1200,"long","blob","sad",TRUE
"3390",373.695,"59cc44f13306be000195beca",400,"short","blob","sad",TRUE
"3391",459.965,"59cc44f13306be000195beca",400,"short","blob","fear",TRUE
"3392",143.965,"59cc44f13306be000195beca",1000,"long","blob","sad",TRUE
"3393",610.11,"59cc44f13306be000195beca",1000,"long","blob","sad",TRUE
"3394",772.83,"59cc44f13306be000195beca",800,"long","blob","fear",FALSE
"3395",86.34,"59cc44f13306be000195beca",400,"short","blob","sad",TRUE
"3396",329.43,"59cc44f13306be000195beca",400,"short","blob","fear",TRUE
"3397",2817,"55ddd81050a1f7000b90d92f",600,"short","blob","fear",TRUE
"3398",1778,"55ddd81050a1f7000b90d92f",400,"short","blob","fear",TRUE
"3399",1018,"55ddd81050a1f7000b90d92f",1600,"long","blob","sad",TRUE
"3400",1082,"55ddd81050a1f7000b90d92f",400,"short","blob","sad",TRUE
"3401",897,"55ddd81050a1f7000b90d92f",1400,"long","blob","sad",TRUE
"3402",1009,"55ddd81050a1f7000b90d92f",400,"short","blob","fear",TRUE
"3403",1225,"55ddd81050a1f7000b90d92f",1200,"long","blob","fear",TRUE
"3404",2946,"55ddd81050a1f7000b90d92f",1400,"long","blob","sad",TRUE
"3405",1490,"55ddd81050a1f7000b90d92f",1200,"long","blob","sad",TRUE
"3406",2178,"55ddd81050a1f7000b90d92f",1000,"long","blob","fear",TRUE
"3407",873,"55ddd81050a1f7000b90d92f",1400,"long","blob","sad",TRUE
"3408",818,"55ddd81050a1f7000b90d92f",400,"short","blob","fear",TRUE
"3409",962,"55ddd81050a1f7000b90d92f",1000,"long","blob","sad",TRUE
"3410",1641,"55ddd81050a1f7000b90d92f",800,"short","blob","sad",TRUE
"3411",1009,"55ddd81050a1f7000b90d92f",1400,"long","blob","fear",TRUE
"3412",482,"55ddd81050a1f7000b90d92f",1200,"long","blob","sad",TRUE
"3413",850,"55ddd81050a1f7000b90d92f",1000,"long","blob","fear",TRUE
"3414",730,"55ddd81050a1f7000b90d92f",1200,"long","blob","fear",TRUE
"3415",4314,"55ddd81050a1f7000b90d92f",800,"long","blob","sad",FALSE
"3416",755,"55ddd81050a1f7000b90d92f",1600,"long","blob","fear",TRUE
"3417",3267.19,"5ccff711a92acb0017c7856b",1600,"long","orig","fear",TRUE
"3418",1541.63,"5ccff711a92acb0017c7856b",1000,"short","orig","fear",TRUE
"3419",947.085,"5ccff711a92acb0017c7856b",400,"short","orig","fear",TRUE
"3420",825.345,"5ccff711a92acb0017c7856b",800,"short","orig","fear",TRUE
"3421",736.935,"5ccff711a92acb0017c7856b",1400,"long","orig","sad",TRUE
"3422",661.21,"5ccff711a92acb0017c7856b",800,"short","orig","sad",TRUE
"3423",508.575,"5ccff711a92acb0017c7856b",1400,"long","orig","fear",TRUE
"3424",5613.75,"5ccff711a92acb0017c7856b",1000,"short","orig","sad",TRUE
"3425",552.445,"5ccff711a92acb0017c7856b",800,"short","orig","sad",TRUE
"3426",250.74,"5ccff711a92acb0017c7856b",1400,"long","orig","fear",TRUE
"3427",297.62,"5ccff711a92acb0017c7856b",800,"short","orig","sad",TRUE
"3428",458.71,"5ccff711a92acb0017c7856b",1600,"long","orig","sad",TRUE
"3429",293.07,"5ccff711a92acb0017c7856b",600,"short","orig","fear",TRUE
"3430",450.19,"5ccff711a92acb0017c7856b",400,"short","orig","sad",TRUE
"3431",1205,"5ccff711a92acb0017c7856b",800,"short","orig","fear",TRUE
"3432",550.57,"5ccff711a92acb0017c7856b",400,"short","orig","fear",TRUE
"3433",218.08,"5ccff711a92acb0017c7856b",1400,"long","orig","sad",TRUE
"3434",458.675,"5ccff711a92acb0017c7856b",1200,"long","orig","sad",TRUE
"3435",1592.94,"5ccff711a92acb0017c7856b",1000,"long","orig","fear",TRUE
"3436",345.56,"5ccff711a92acb0017c7856b",1600,"long","orig","sad",TRUE
"3437",531.965,"5b534b71ede1fe0001041c06",400,"short","orig","sad",TRUE
"3438",369.59,"5b534b71ede1fe0001041c06",1000,"short","orig","sad",TRUE
"3439",369.355,"5b534b71ede1fe0001041c06",1600,"short","orig","sad",FALSE
"3440",289.165,"5b534b71ede1fe0001041c06",400,"short","orig","fear",TRUE
"3441",497.205,"5b534b71ede1fe0001041c06",800,"short","orig","sad",TRUE
"3442",335.15,"5b534b71ede1fe0001041c06",400,"short","orig","fear",TRUE
"3443",498.19,"5b534b71ede1fe0001041c06",1600,"long","orig","sad",TRUE
"3444",295.26,"5b534b71ede1fe0001041c06",400,"short","orig","fear",TRUE
"3445",280.235,"5b534b71ede1fe0001041c06",800,"short","orig","sad",TRUE
"3446",251.715,"5b534b71ede1fe0001041c06",800,"short","orig","fear",TRUE
"3447",244.44,"5b534b71ede1fe0001041c06",400,"short","orig","sad",TRUE
"3448",226.53,"5b534b71ede1fe0001041c06",600,"short","orig","sad",TRUE
"3449",282.245,"5b534b71ede1fe0001041c06",1400,"long","orig","fear",TRUE
"3450",264.015,"5b534b71ede1fe0001041c06",1600,"long","orig","fear",TRUE
"3451",253.165,"5b534b71ede1fe0001041c06",400,"short","orig","sad",TRUE
"3452",264.68,"5b534b71ede1fe0001041c06",400,"short","orig","fear",TRUE
"3453",390.51,"5b534b71ede1fe0001041c06",800,"short","orig","fear",TRUE
"3454",306.295,"5b534b71ede1fe0001041c06",1000,"long","orig","sad",TRUE
"3455",468.61,"5b534b71ede1fe0001041c06",400,"short","orig","fear",TRUE
"3456",350.39,"5b534b71ede1fe0001041c06",400,"short","orig","fear",TRUE
"3457",2378.74,"5e67ce0d6bad660425074d5b",600,"short","orig","fear",TRUE
"3458",258.105,"5e67ce0d6bad660425074d5b",600,"short","orig","sad",TRUE
"3459",275.49,"5e67ce0d6bad660425074d5b",400,"short","orig","sad",TRUE
"3460",409.415,"5e67ce0d6bad660425074d5b",400,"short","orig","sad",TRUE
"3461",458.55,"5e67ce0d6bad660425074d5b",1200,"long","orig","sad",TRUE
"3462",948.405,"5e67ce0d6bad660425074d5b",1000,"long","orig","sad",TRUE
"3463",272.565,"5e67ce0d6bad660425074d5b",1600,"short","orig","fear",FALSE
"3464",1300.46,"5e67ce0d6bad660425074d5b",400,"long","orig","sad",FALSE
"3465",1387.44,"5e67ce0d6bad660425074d5b",1200,"long","orig","sad",TRUE
"3466",364.51,"5e67ce0d6bad660425074d5b",1600,"short","orig","sad",FALSE
"3467",218.98,"5e67ce0d6bad660425074d5b",400,"short","orig","fear",TRUE
"3468",242.555,"5e67ce0d6bad660425074d5b",1200,"short","orig","fear",FALSE
"3469",763.71,"5e67ce0d6bad660425074d5b",400,"short","orig","fear",TRUE
"3470",587.41,"5e67ce0d6bad660425074d5b",400,"long","orig","sad",FALSE
"3471",234.17,"5e67ce0d6bad660425074d5b",800,"short","orig","sad",TRUE
"3472",235.2,"5e67ce0d6bad660425074d5b",600,"long","orig","fear",FALSE
"3473",202.865,"5e67ce0d6bad660425074d5b",600,"short","orig","fear",TRUE
"3474",251.655,"5e67ce0d6bad660425074d5b",1600,"short","orig","fear",FALSE
"3475",978.795,"5e67ce0d6bad660425074d5b",1400,"long","orig","fear",TRUE
"3476",1275.3,"5e67ce0d6bad660425074d5b",600,"short","orig","fear",TRUE
"3477",4373.81,"59da7e94416c900001ea5b52",1000,"long","blob","sad",TRUE
"3478",1947.25,"59da7e94416c900001ea5b52",1200,"long","blob","fear",TRUE
"3479",3434.65,"59da7e94416c900001ea5b52",400,"short","blob","fear",TRUE
"3480",2228.15,"59da7e94416c900001ea5b52",400,"short","blob","sad",TRUE
"3481",1225.74,"59da7e94416c900001ea5b52",1200,"long","blob","sad",TRUE
"3482",2993.73,"59da7e94416c900001ea5b52",400,"short","blob","fear",TRUE
"3483",1719.26,"59da7e94416c900001ea5b52",400,"short","blob","fear",TRUE
"3484",1281.85,"59da7e94416c900001ea5b52",400,"short","blob","fear",TRUE
"3485",1154.5,"59da7e94416c900001ea5b52",400,"short","blob","fear",TRUE
"3486",896.535,"59da7e94416c900001ea5b52",1000,"long","blob","sad",TRUE
"3487",530.41,"59da7e94416c900001ea5b52",400,"short","blob","sad",TRUE
"3488",611.815,"59da7e94416c900001ea5b52",1600,"long","blob","sad",TRUE
"3489",920.935,"59da7e94416c900001ea5b52",800,"long","blob","sad",FALSE
"3490",618.84,"59da7e94416c900001ea5b52",600,"short","blob","sad",TRUE
"3491",678.11,"59da7e94416c900001ea5b52",600,"short","blob","sad",TRUE
"3492",477.03,"59da7e94416c900001ea5b52",1400,"long","blob","fear",TRUE
"3493",1034.54,"59da7e94416c900001ea5b52",1000,"long","blob","fear",TRUE
"3494",159.585,"59da7e94416c900001ea5b52",400,"short","blob","fear",TRUE
"3495",545.85,"59da7e94416c900001ea5b52",600,"short","blob","sad",TRUE
"3496",574.33,"59da7e94416c900001ea5b52",600,"short","blob","fear",TRUE
"3497",3104.78,"5e8ee81ac476311984d4407b",1400,"short","orig","fear",FALSE
"3498",81.24,"5e8ee81ac476311984d4407b",400,"short","orig","fear",TRUE
"3499",1913.79,"5e8ee81ac476311984d4407b",600,"short","orig","sad",TRUE
"3500",248.94,"5e8ee81ac476311984d4407b",400,"short","orig","fear",TRUE
"3501",127.08,"5e8ee81ac476311984d4407b",1000,"long","orig","sad",TRUE
"3502",57.655,"5e8ee81ac476311984d4407b",1200,"long","orig","fear",TRUE
"3503",775.145,"5e8ee81ac476311984d4407b",600,"short","orig","sad",TRUE
"3504",1626.6,"5e8ee81ac476311984d4407b",1000,"long","orig","sad",TRUE
"3505",1859.38,"5e8ee81ac476311984d4407b",400,"short","orig","sad",TRUE
"3506",962.025,"5e8ee81ac476311984d4407b",800,"long","orig","sad",FALSE
"3507",714.35,"5e8ee81ac476311984d4407b",1400,"long","orig","fear",TRUE
"3508",448.39,"5e8ee81ac476311984d4407b",1600,"long","orig","fear",TRUE
"3509",578.09,"5e8ee81ac476311984d4407b",1400,"long","orig","fear",TRUE
"3510",226.66,"5e8ee81ac476311984d4407b",600,"short","orig","sad",TRUE
"3511",33.05,"5e8ee81ac476311984d4407b",400,"short","orig","sad",TRUE
"3512",98.485,"5e8ee81ac476311984d4407b",400,"short","orig","fear",TRUE
"3513",257.94,"5e8ee81ac476311984d4407b",1200,"long","orig","sad",TRUE
"3514",91.16,"5e8ee81ac476311984d4407b",400,"short","orig","sad",TRUE
"3515",818.13,"5e8ee81ac476311984d4407b",1600,"long","orig","fear",TRUE
"3516",1357.46,"5e8ee81ac476311984d4407b",600,"short","orig","fear",TRUE
"3517",4385.6,"5e67d512d39ce507f183adb4",1200,"long","blob","fear",TRUE
"3518",1045.8,"5e67d512d39ce507f183adb4",1400,"long","blob","fear",TRUE
"3519",451.3,"5e67d512d39ce507f183adb4",400,"short","blob","sad",TRUE
